code,name,city,level,hospitalAccredResult,teachingAccredResult,hospitalAccredYear,teachingAccredYear,hospitalAccredPeriod,teachingAccredPeriod,phone,address
0101090517,臺北市立聯合醫院忠孝院區,臺北市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,113,113,114/1/1-119/12/31,114/1/1-119/12/31,02-27861288,臺北市南港區同德路87號
0101090517,臺北市立聯合醫院陽明院區,臺北市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,112,112,113/1/1-118/12/31,113/1/1-118/12/31,02-28353456,臺北市士林區雨聲街105號
1301170017,臺北醫學大學附設醫院,臺北市,區域醫院,醫院評鑑合格（區域醫院－準醫學中心）,醫師及醫事人員類教學醫院評鑑合格,112,112,113/1/1-118/12/31,113/1/1-118/12/31,02-27372181,臺北市信義區吳興街252號、250號
1101160026,醫療財團法人辜公亮基金會和信治癌中心醫院,臺北市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,108,113,109/1/1-115/12/31,114/1/1-119/12/31,02-28970011,臺北市北投區立德路125號
1301110511,中國醫藥大學附設醫院臺北分院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,02-27919696,臺北市內湖區內湖路二段360號、362號
0901020013,中山醫療社團法人中山醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,02-27081166,臺北市大安區仁愛路四段112巷11號
1101020027,中心診所醫療財團法人中心綜合醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,02-27510221,臺北市大安區忠孝東路四段77號
1501100037,協和婦女醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,02-25072222,臺北市中山區松江路85巷5號1-4樓、93巷6號1、2、4樓
1501010010,博仁綜合醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,108,112,109/1/1-115/12/31,113/1/1-118/12/31,02-25786677,臺北市臺北市松山區光復北路66號、68號地下一層、68號、68號2至7樓、68號2樓之1至7樓之1、68號2樓之2至7樓之2
0401190010,國立臺灣大學醫學院附設醫院北護分院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,02-23717101,臺北市臺北市萬華區康定路３７號、臺北市萬華區內江街87號、臺北市萬華區內江街87
1101020036,宏恩醫療財團法人宏恩綜合醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,02-27713161,臺北市大安區仁愛路4段71巷1號及4段61號、91巷16號
1101110026,康寧醫療財團法人康寧醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,02-26345500,臺北市內湖區成功路五段420巷26號
1501201020,景美醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,02-29331010,臺北市文山區羅斯福路六段280號、文山區育英街2巷18號、文山區羅斯福路六段276巷1號1樓、文山區萬慶街18號1樓。
1501021219,秀傳醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-120/12/31,-,02-27717172,臺北市大安區光復南路116巷1、3、5號1-4樓及地下1樓
1501160042,臺北市北投健康管理醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,02-28988686,臺北市北投區中和街2號
0101090517,臺北市立聯合醫院林森中醫昆明院區,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,02-25916681,臺北市中山區林森北路530號
0701160518,臺北市立關渡醫院─委託臺北榮民總醫院經營,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,02-28587000,臺北市北投區知行路225巷12號
0901190010,西園醫療社團法人西園醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,醫事人員類（非醫師）教學醫院評鑑合格,114,114,115/1/1-120/12/31,115/1/1-120/12/31,02-23076968,臺北市萬華區西園路二段266、268、270、272、276號、185、187、189號
1401190011,財團法人台灣省私立台北仁濟院附設仁濟醫院,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,02-23021133,臺北市萬華區廣州街200、243號
0901180023,郵政醫院（委託中英醫療社團法人經營）,臺北市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,02-23956755,臺北市中正區福州街14號
0421040011,國立成功大學醫學院附設醫院,臺南市,醫學中心,醫院評鑑優等（醫學中心）,醫師及醫事人員類教學醫院評鑑合格（醫學中心）,113,113,114/1/1-119/12/31,114/1/1-119/12/31,06-2353535,臺南市北區勝利路138號
1141310019,奇美醫療財團法人奇美醫院及其樹林院區,臺南市,醫學中心,醫院評鑑優等（醫學中心）,醫師及醫事人員類教學醫院評鑑合格（醫學中心）,113,113,114/1/1-119/12/31,114/1/1-119/12/31,06-2812811,臺南市永康區中華路901號、臺南市南區樹林街二段442號
0905320023,台南市立醫院(委託秀傳醫療社團法人經營),臺南市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,112,112,113/1/1-118/12/31,113/1/1-118/12/31,06-2609926,臺南市東區崇德路670號
1121010018,台灣基督長老教會新樓醫療財團法人台南新樓醫院,臺南市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,113,112,114/1/1-119/12/31,113/1/1-118/12/31,06-2748316,臺南市東區東門路一段57號
1141090512,奇美醫療財團法人柳營奇美醫院,臺南市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,112,112,113/1/1-118/12/31,113/1/1-118/12/31,06-6226999,臺南市柳營區太康里201號
1305370013,臺南市立安南醫院-委託中國醫藥大學興建經營,臺南市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,114,114,115/1/1-120/12/31,115/1/1-120/12/31,06-3553111,臺南市安南區長和路二段66號
0121050011,衛生福利部臺南醫院,臺南市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,108,113,109/1/1-115/12/31,114/1/1-119/12/31,06-2200055,臺南市中區中山路125號
0905320014,仁愛醫療社團法人仁愛醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,06-2213111,臺南市東區北門路1段10號及北門路1段30巷16號
1521051179,仁村醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,06-2152607,臺南市中西區西門路一段486號1-4樓、488號1樓及中西區府緯街63號1-3樓
1541011162,信一骨科醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,06-6350035,臺南市新營區民生路43之26號
1105040016,台灣基督長老教會新樓醫療財團法人麻豆新樓醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,112,112,113/1/1-118/12/31,113/1/1-118/12/31,06-5702228,臺南市臺南市麻豆區麻佳路一段207號
0905290020,吉安醫療社團法人吉安醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,06-6025115,臺南市關廟區花園里中正路435號1、2樓
1505340019,大安婦幼醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,06-2278899,臺南市中西區金華路三段167號1、2、3、4樓
1105050012,奇美醫療財團法人佳里奇美醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,112,112,113/1/1-118/12/31,113/1/1-118/12/31,06-7263333,臺南市佳里區佳興里佳里興606號
1541070045,宏科醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-120/12/31,-,06-5818868,臺南市善化區三民路1-35號
1521040050,志誠醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,06-2210423,臺南市北區興南里公園路315之1號
0941010019,新興醫療社團法人新興醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,06-6330011,臺南市新營區中興路10號
1521051160,永和醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,06-2231191,臺南市中區府前路一段304巷2號
1521050010,永川醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,06-2245771,臺南市中西區成功路169號
0941310014,永達醫療社團法人永達醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,06-2311111,臺南市永康區永大路二段1326號
1521030081,洪外科醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,06-2240011,臺南市中西區民生路二段60號
1541011126,營新醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,06-6592592；06-6592345,臺南市新營區隋唐街228號
1505310011,璟馨婦幼醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,06-3023366,臺南市永康區東橋里東橋七路198號
0141010013,衛生福利部新營醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,06-6351131,臺南市新營區信義街73號
0141270019,衛生福利部胸腔病院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,114,113,115/1/1-120/12/31,114/1/1-119/12/31,06-2705911,臺南市仁德區中山路864號
0141060513,衛生福利部臺南醫院新化分院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,06-5911929,臺南市新化區那拔里牧場72號
1521031104,郭綜合醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,114,114,115/1/1-115/12/31,115/1/1-120/12/31,06-2221111,臺南市中西區民生路2段6.8.10.12.14.18.20.22.23.24.25.27.44號及40、42號1、2樓
1521041137,開元寺慈愛醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-115/12/31,-,06-2384111,臺南市北區北園街89-1號
1505350015,陳澤彥婦產科醫院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-120/12/31,-,06-3505000,臺南市北區中華北路二段101號1、2、3樓
0641310018,高雄榮民總醫院臺南分院,臺南市,地區醫院,醫院評鑑合格（地區醫院）,醫事人員類（非醫師）教學醫院評鑑合格,113,113,114/1/1-119/12/31,114/1/1-119/12/31,06-3125101,臺南市永康區復興路427號
1146010014,台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,臺東縣,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,108,108,109/1/1-115/12/31,109/1/1-115/12/31,089-310150,臺東縣臺東市長沙街303巷1號
1146030516,佛教慈濟醫療財團法人關山慈濟醫院,臺東縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,089-814880,臺東縣關山鎮和平路125之5號
1146010041,天主教花蓮教區醫療財團法人台東聖母醫院,臺東縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,089-322833,臺東縣台東市民族里21鄰杭州街2號
1146010032,東基醫療財團法人台東基督教醫院,臺東縣,地區醫院,醫院評鑑合格（地區醫院）,醫事人員類（非醫師）教學醫院評鑑合格,108,108,109/1/1-115/12/31,109/1/1-115/12/31,089-960888,臺東縣臺東市開封街350號
0646010013,臺北榮民總醫院臺東分院及其勝利院區,臺東縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,089-222995；089-330671,臺東縣臺東市更生路1000號、臺東縣台東市勝利街2號
0146010013,衛生福利部臺東醫院,臺東縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,089-324112,臺東縣臺東市五權街1號
0146020537,衛生福利部臺東醫院成功分院,臺東縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-120/12/31,-,089-854748,臺東縣成功鎮中山東路32號
1145010010,佛教慈濟醫療財團法人花蓮慈濟醫院,花蓮縣,醫學中心,醫院評鑑優等（醫學中心）,醫師及醫事人員類教學醫院評鑑合格（醫學中心）,113,113,114/1/1-119/12/31,114/1/1-119/12/31,03-8561825,花蓮縣花蓮市中央路三段707號
0545040515,國軍花蓮總醫院附設民眾診療服務處,花蓮縣,區域醫院,醫院評鑑合格（區域醫院）,醫事人員類（非醫師）教學醫院評鑑合格,112,112,113/1/1-118/12/31,113/1/1-118/12/31,03-8263151,花蓮縣新城鄉嘉里路163號
1145010038,臺灣基督教門諾會醫療財團法人門諾醫院,花蓮縣,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,112,112,113/1/1-118/12/31,113/1/1-118/12/31,03-8241234,花蓮縣花蓮市民權路44號
1145030012,佛教慈濟醫療財團法人玉里慈濟醫院,花蓮縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,03-8882718,花蓮縣玉里鎮民權街1-1號
0645030011,臺北榮民總醫院玉里分院,花蓮縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,03-8883141,花蓮縣玉里鎮新興街91號
0645020015,臺北榮民總醫院鳳林分院,花蓮縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,03-8764539,花蓮縣鳳林鎮中正路一段2號
0145030020,衛生福利部玉里醫院,花蓮縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,03-8886141,花蓮縣玉里鎮中華路448號
0145010019,衛生福利部花蓮醫院,花蓮縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,03-8358141,花蓮縣花蓮市中正路600號
0145080011,衛生福利部花蓮醫院豐濱原住民分院,花蓮縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,03-8358141,花蓮縣豐濱鄉光豐路41號
1135050020,為恭醫療財團法人為恭紀念醫院及其東興院區,苗栗縣,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,113,112,114/1/1-119/12/31,113/1/1-118/12/31,037-676811,苗栗縣頭份市信義路128號
0135010016,衛生福利部苗栗醫院,苗栗縣,區域醫院,醫院評鑑合格（區域醫院）,醫事人員類（非醫師）教學醫院評鑑合格,108,114,109/1/1-115/12/31,115/1/1-120/12/31,037-261920,苗栗縣苗栗市為公路747號
1535010024,協和醫院,苗栗縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,037-352631,苗栗縣苗栗市中正路1367號
1535010051,大千綜合醫院,苗栗縣,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,114,112,115/1/1-120/12/31,113/1/1-118/12/31,037-357125,苗栗縣苗栗市大同路133號1至6樓、大同路133號1至4樓.信義路23號地下層（一）及1至7樓.
1535040086,大眾醫院,苗栗縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,037-551479,苗栗縣竹南鎮光復路304號
1535081078,大順醫院,苗栗縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,037-997666,苗栗縣大湖鄉明湖村13鄰中山路71號
1535040068,慈祐醫院,苗栗縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,037-7476589,苗栗縣竹南鎮民治街17號
0935020027,李綜合醫療社團法人苑裡李綜合醫院,苗栗縣,地區醫院,醫院評鑑合格（地區醫院）,醫事人員類（非醫師）教學醫院評鑑合格,113,112,114/1/1-119/12/31,113/1/1-118/12/31,037-862387,苗栗縣苑裡鎮和平路168號、苗栗縣苑裡鎮中華路137號
0935010012,梓榮醫療社團法人弘大醫院,苗栗縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,037-361188,苗栗縣苗栗市新東街125號
1435010013,財團法人台灣省私立桃園仁愛之家附設苗栗新生醫院,苗栗縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,037-320988,苗栗縣苗栗市維新里新東街117號
1535031041,通霄光田醫院,苗栗縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,037-759999,苗栗縣通霄鎮中山路88號
1535051178,重光醫院,苗栗縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,037-663030,苗栗縣頭份市中華路1037、1039、1041、1043號
0291010010,連江縣立醫院,連江縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,0836-23995,連江縣南竿鄉復興村217號
0190030516,衛生福利部金門醫院,金門縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,082-332546,金門縣金湖鎮復興路2號
1339060017,中國醫藥大學北港附設醫院,雲林縣,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,108,113,109/1/1-115/12/31,114/1/1-119/12/31,05-7837901,雲林縣北港鎮新德路123號
0439010518,國立臺灣大學醫學院附設醫院雲林分院及其虎尾院區,雲林縣,區域醫院,醫院評鑑合格（區域醫院－準醫學中心）,醫師及醫事人員類教學醫院評鑑合格,113,113,114/1/1-119/12/31,114/1/1-119/12/31,05-5323911,雲林縣斗六市雲林路二段579號、雲林縣虎尾鎮廉使里學府路95號
1139010013,佛教慈濟醫療財團法人斗六慈濟醫院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,05-5372000,雲林縣斗六市雲林路二段248號
1539060011,全生醫院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,05-7832851,雲林縣北港鎮中正路100號
1539061072,北港仁一醫院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,05-7827666,雲林縣北港鎮公園路155號
0439010527,國立成功大學醫學院附設醫院斗六分院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,113,108,114/1/1-119/12/31,109/1/1-115/12/31,05-533-2121,雲林縣斗六市莊敬路345號
1139020019,天主教中華道明修女會醫療財團法人天主教福安醫院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,05-5952688,雲林縣斗南鎮北銘里文昌路110號
1139030015,天主教若瑟醫療財團法人若瑟醫院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,醫事人員類（非醫師）教學醫院評鑑合格,108,108,109/1/1-115/12/31,109/1/1-115/12/31,05-6337333,雲林縣虎尾鎮新生路74號(民權路2號)
1539010057,安生醫院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,05-5353955,雲林縣斗六市仁愛里永樂街120號
1139040011,彰化基督教醫療財團法人雲林基督教醫院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,醫事人員類（非醫師）教學醫院評鑑合格,114,113,115/1/1-120/12/31,114/1/1-119/12/31,05-5871111,雲林縣西螺鎮新豐里市場南路371、375號
1539010048,洪揚醫院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,05-5323039,雲林縣斗六市忠孝里文化路138號
1539061063,諸元內科醫院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,05-7832068,雲林縣北港鎮中和里中山路125號
1139130010,長庚醫療財團法人雲林長庚紀念醫院,雲林縣,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,114,114,115/1/1-120/12/31,115/1/1-120/12/31,05-6915151,雲林縣麥寮鄉中興村工業路1500號
1142120001,義大醫療財團法人義大醫院,高雄市,醫學中心,醫院評鑑優等（醫學中心）,醫師及醫事人員類教學醫院評鑑合格（醫學中心）,113,113,114/1/1-119/12/31,114/1/1-119/12/31,07-6150011,高雄市燕巢區角宿里義大路1號
1302050014,財團法人私立高雄醫學大學附設中和紀念醫院,高雄市,醫學中心,醫院評鑑優等（醫學中心）,醫師及醫事人員類教學醫院評鑑合格（醫學中心）,113,113,114/1/1-119/12/31,114/1/1-119/12/31,07-3121101,高雄市三民區十全一路100號及新興區中山一路36號
1142100017,長庚醫療財團法人高雄長庚紀念醫院,高雄市,醫學中心,醫院評鑑優等（醫學中心）,醫師及醫事人員類教學醫院評鑑合格（醫學中心）,113,113,114/1/1-119/12/31,114/1/1-119/12/31,07-7317123,高雄市鳥松區大埤路123號
0602030026,高雄榮民總醫院,高雄市,醫學中心,醫院評鑑優等（醫學中心）,醫師及醫事人員類教學醫院評鑑合格（醫學中心）,113,113,114/1/1-119/12/31,114/1/1-119/12/31,07-3422121,高雄市左營區大中一路386號
0502030015,國軍左營總醫院附設民眾診療服務處,高雄市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,108,113,109/1/1-115/12/31,114/1/1-119/12/31,07-5817121,高雄市左營區軍校路553號
0502080015,國軍高雄總醫院附設民眾診療服務處,高雄市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,113,112,114/1/1-119/12/31,113/1/1-118/12/31,07-7496751,高雄市苓雅區建軍路5號
1107120017,義大醫療財團法人義大癌治療醫院,高雄市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,112,112,113/1/1-118/12/31,113/1/1-118/12/31,07-6150022,高雄市燕巢區角宿里義大路21號B2-10F
0142030019,衛生福利部旗山醫院,高雄市,區域醫院,醫院評鑑合格（區域醫院）,醫事人員類（非醫師）教學醫院評鑑合格,114,114,115/1/1-120/12/31,115/1/1-120/12/31,07-6613811,高雄市旗山區中學路60號
0902080013,阮綜合醫療社團法人阮綜合醫院,高雄市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,114,112,115/1/1-120/12/31,113/1/1-118/12/31,07-3351121,高雄市苓雅區成功一路156號1-3樓及162號B1-10樓.四維四路136號B4-12樓.166號B2-13樓.永昌街49號16樓
0107340027,高雄市立大同醫院,高雄市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,114,114,115/1/1-120/12/31,115/1/1-120/12/31,07-2911101,高雄市前金區中華三路68號
1102110011,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,高雄市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,114,114,115/1/1-120/12/31,115/1/1-120/12/31,07- 8036783,高雄市小港區山明里山明路482號B1-10樓
0102020011,高雄市立聯合醫院,高雄市,區域醫院,醫院評鑑合格（區域醫院）,醫師及醫事人員類教學醫院評鑑合格,113,112,114/1/1-119/12/31,113/1/1-118/12/31,07-5552565,高雄市鼓山區中華一路976號
1507330011,七賢脊椎外科醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-2385878,高雄市新興區七賢一路420號B1-8樓
1542040050,三聖醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-6818495,高雄市美濃區合和里合和路56號及58號，成功路182-2號
1507340062,中正脊椎骨科醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-120/12/31,-,07-2855999,高雄市前金區中正四路99號1樓及100號地下1樓至地上13樓
1202080029,信義醫療財團法人高雄基督教醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,07-3321111,高雄市苓雅區華新街86號
1502040021,健仁醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,醫事人員類（非醫師）教學醫院評鑑合格,113,112,114/1/1-119/12/31,113/1/1-118/12/31,07-3517166,高雄市楠梓區楠陽路136號、朝明路130巷7弄1號1-5樓
1502070118,健新醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-2613866,高雄市前金區七賢二路295號B1至7樓、297號1樓
1542020067,光雄長安醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-6219156,高雄市岡山區岡山路380－1號，378號，376號Ｂ1－7樓
1542020058,劉嘉修醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-6222836,"高雄市岡山區岡山路428號1,2,3,6樓及426號1,2,3樓"
1507300022,博愛蕙馨醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-8628880,高雄市左營區博愛二路20號1-7樓
1507300077,博田國際醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-5562217,高雄市左營區博愛二路100號
1502060112,原祿骨科醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-2371013,高雄市新興區中正三路52號
1502041117,右昌聯合醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,07-3643388,高雄市楠梓區軍校路930號B1-11F
1502090209,吳昆哲婦產小兒科醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,07-3319611,高雄市前鎮區民權二路430號
1502051426,四季台安醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,07-3983000,高雄市三民區聯興路157號(地下1樓至6樓)、高雄市三民區聯興路145巷1號1-3樓
0542020011,國軍左營總醫院岡山分院附設民眾診療服務處,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-6250919,高雄市岡山區大義二路1號
1107350015,天主教聖功醫療財團法人聖功醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,112,113,113/1/1-118/12/31,114/1/1-119/12/31,07-2238153,高雄市苓雅區建國一路352號
1502110064,安泰醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-8017856,高雄市小港區學府路111號
1542050056,建佑醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-120/12/31,-,07-6347901,高雄市林園區東林西路358號B1-6樓、360號B1-6樓、362號B1-6樓、364巷10號B1-6樓、399
1502050045,德謙醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-3210981,高雄市三民區九如二路18號地下1樓至6樓
