timestamp,institutionType,institutionName,unitName,location,jobTitle,wardType,dayShiftRatio,eveningShiftRatio,nightShiftRatio,leaderSupport,invasiveDuties,weeklyHours,overtimePolicy,yearsCurrent,yearsTotal,annualSalary,monthlyBase,annualBonus,workAtmosphere,promotion,recommendIndex,comment
2025-10-14,區域醫院,奇美醫療財團法人柳營奇美醫院,10B 內科病房,台南市,N4,內科,1:9,1:11,1:14,全班協助,給藥/換藥/抽痰,40-45,合理範圍給,3,11,118,50,18,3,普通,2,沒人沒錢沒尊重
2025-10-13 20:33,地區醫院,衛生福利部花蓮醫院豐濱原住民分院,安寧病房,花蓮縣,N2,安寧,1:8,1:12,1:15,全班協助,給藥/管路,55-60,主管判斷,7,13,68,29,10,2,普通,1,主管常 stand-by 不夠
2025-10-13 18:15,區域醫院,臺北市立聯合醫院中興院區,婦產科病房,台北市,N2,婦產,1:7,1:13,1:15,全班協助,給藥/管路,55-60,一律不給,4,3,88,37,13,2,難以升遷,1,沒人沒錢沒尊重
2025-10-13 17:18,醫學中心,佛教慈濟醫療財團法人台北慈濟醫院,11A 外科病房,新北市,N0,外科,1:7,1:14,1:16,部分協助,化療,45-50,合理範圍給,8,1,96,40,14,4,機會多,3,案件量大但有規矩
2025-10-13 14:19,區域醫院,臺南市立安南醫院-委託中國醫藥大學興建經營,兒童病房,台南市,副護理長,兒科,1:8,1:12,1:15,部分協助,給藥,45-50,合理範圍給,1,5,112,47,17,4,機會多,3,新人訓練紮實
2025-10-13 11:47,醫學中心,新光醫療財團法人新光吳火獅紀念醫院,腎臟內科病房,台北市,N2,內科,1:9,1:12,1:14,部分協助,給藥/換藥/抽痰,50-55,合理範圍給,6,9,104,44,16,4,機會多,3,
2025-10-13 09:33,區域醫院,天成醫療社團法人天晟醫院,神經外科病房,桃園市,N3,外科,1:9,1:11,1:14,全班協助,給藥,45-50,一律給,7,4,105,44,16,4,機會多,3,夜班輪轉公平
2025-10-13 08:30,區域醫院,臺北市立聯合醫院中興院區,6C 內科病房,台北市,副護理長,內科,1:9,1:14,1:16,全班協助,給藥/換藥/抽痰,50-55,主管判斷,2,2,116,49,17,3,普通,3,門診作息穩定
2025-10-13,醫學中心,國立成功大學醫學院附設醫院,腎臟內科病房,台南市,N3,內科,1:8,1:10,1:14,部分協助,給藥/換藥/抽痰,50-55,一律給,1,2,121,51,18,3,難以升遷,2,沒人沒錢沒尊重
2025-10-13,地區醫院,博仁綜合醫院,12A 內科病房,台北市,N1,內科,1:6,1:14,1:15,部分協助,所有侵入性,45-50,合理範圍給,5,5,73,31,11,4,普通,3,人力穩定但行政會議多
2025-10-13,區域醫院,衛生福利部基隆醫院,12A 內科病房,基隆市,護理長,內科,1:9,1:13,1:14,部分協助,產後照護,55-60,主管判斷,6,7,127,53,19,3,普通,2,案件量大但有規矩
2025-10-12 20:03,診所,II 診所,11A 外科病房,新竹市,N1,外科,1:6,1:13,1:14,全班協助,給藥/CVP/PCA,45-50,一律給,4,12,72,30,11,4,普通,3,工時長但待遇可
2025-10-12 12:16,區域醫院,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,兒童病房,高雄市,N1,兒科,1:8,1:14,1:14,部分協助,產後照護,50-55,合理範圍給,1,12,77,32,12,3,普通,3,門診作息穩定
2025-10-12 09:21,地區醫院,大千綜合醫院,綜合病房,苗栗縣,N1,混合,1:8,1:12,1:14,無,給藥/CVP/PCA,45-50,一律給,4,7,64,27,10,4,機會多,3,主管管太細
2025-10-12 08:59,醫學中心,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,兒科病房,新北市,N1,兒科,1:6,1:11,1:14,無,給藥/管路,40-45,一律給,3,13,105,44,16,3,機會多,3,加班頻率可接受
2025-10-12,區域醫院,國軍桃園總醫院附設民眾診療服務處,9A 外科病房,桃園市,N0,外科,1:9,1:14,1:16,部分協助,管路/PCA,45-50,一律給,4,2,85,36,13,4,普通,3,
2025-10-12,區域醫院,亞洲大學附屬醫院,產後病房,台中市,N4,婦產,1:9,1:14,1:14,全班協助,產後照護,45-50,主管判斷,2,11,108,45,16,3,機會多,3,可學到很多技術
2025-10-12,區域醫院,國立臺灣大學醫學院附設醫院癌醫中心分院,5A 內科病房,台北市,護理長,內科,1:9,1:12,1:13,全班協助,換藥/PCA,40-45,主管判斷,7,4,124,52,19,4,機會多,3,可學到很多技術
2025-10-12,地區醫院,天主教若瑟醫療財團法人若瑟醫院,嬰兒室,雲林縣,N1,兒科,1:7,1:12,1:14,部分協助,給藥/管路,50-55,一律給,6,10,66,28,10,3,普通,1,工時超長
2025-10-11 18:17,地區醫院,衛生福利部嘉義醫院,綜合病房,嘉義市,N4,混合,1:8,1:14,1:14,部分協助,管路/PCA,45-50,一律給,8,1,93,39,14,4,機會多,3,
2025-10-11 17:06,區域醫院,戴德森醫療財團法人嘉義基督教醫院,兒科病房,嘉義市,N2,兒科,1:9,1:14,1:16,部分協助,給藥/管路,50-55,一律給,3,11,86,36,13,3,普通,2,可學到很多技術
2025-10-11 15:21,區域醫院,國立臺灣大學醫學院附設醫院新竹臺大分院生醫醫院,10B 內科病房,新竹縣,N2,內科,1:8,1:10,1:12,無,管路/PCA,50-55,一律給,1,13,92,39,14,4,普通,3,
2025-10-11 10:40,醫學中心,國立台灣大學醫學院附設醫院,心智科病房,台北市,N2,精神,1:8,1:13,1:15,無,化療,45-50,主管判斷,7,8,104,44,16,4,機會多,3,
2025-10-11 09:26,區域醫院,衛生福利部苗栗醫院,5A 內科病房,苗栗縣,N2,內科,1:7,1:12,1:13,無,給藥,50-55,一律給,1,3,91,38,14,3,難以升遷,2,常被臨時調班
2025-10-11,診所,MM 診所,神經外科病房,苗栗縣,N1,外科,1:8,1:14,1:15,部分協助,管路/PCA,55-60,一律不給,4,1,65,27,10,2,難以升遷,1,
2025-10-11,醫學中心,臺北榮民總醫院,神經外科病房,台北市,N1,外科,1:10,1:14,1:14,部分協助,給藥,45-50,合理範圍給,6,9,100,42,15,4,普通,3,
2025-10-11,區域醫院,臺灣基督教門諾會醫療財團法人門諾醫院,心臟內科病房,花蓮縣,N3,內科,1:8,1:13,1:14,部分協助,給藥/管路,45-50,主管判斷,6,11,105,44,16,3,機會多,3,新人訓練紮實
2025-10-11,地區醫院,陽明醫院,10B 內科病房,嘉義市,護理長,內科,1:10,1:12,1:16,全班協助,所有侵入性,55-60,主管判斷,6,8,111,47,17,3,難以升遷,1,人力嚴重不足
2025-10-11,區域醫院,高雄市立聯合醫院,綜合病房,高雄市,護理長,混合,1:8,1:12,1:14,全班協助,給藥/CVP/PCA,45-50,合理範圍給,8,1,117,49,18,3,普通,2,
2025-10-10 21:58,醫學中心,奇美醫療財團法人奇美醫院及其樹林院區,緩和醫療病房,台南市,護理長,安寧,1:8,1:13,1:16,部分協助,化療,40-45,合理範圍給,5,6,143,60,21,4,機會多,3,專科氣氛 OK
2025-10-10 18:39,區域醫院,佛教慈濟醫療財團法人大林慈濟醫院,12A 內科病房,嘉義縣,N1,內科,1:8,1:10,1:12,無,所有侵入性,45-50,主管判斷,5,9,79,33,12,4,機會多,3,
2025-10-10 16:29,區域醫院,衛生福利部臺中醫院,精神科病房,台中市,N4,精神,1:7,1:13,1:14,部分協助,給藥/管路,50-55,合理範圍給,2,9,110,46,17,3,普通,3,氣氛輕鬆
2025-10-10 16:23,醫學中心,彰化基督教醫療財團法人彰化基督教醫院,一般病房,彰化縣,N2,混合,1:7,1:13,1:14,無,化療,40-45,一律給,8,9,104,44,16,3,機會多,3,
2025-10-10 13:50,區域醫院,屏東榮民總醫院,心臟外科病房,屏東縣,N4,外科,1:8,1:11,1:13,無,化療,45-50,主管判斷,1,9,108,45,16,3,難以升遷,2,被當打雜
2025-10-10 11:15,地區醫院,新太平澄清醫院,骨科病房,台中市,N2,外科,1:9,1:10,1:14,無,給藥/管路,55-60,一律不給,2,5,81,34,12,3,難以升遷,2,工時超長
2025-10-10 07:15,區域醫院,為恭醫療財團法人為恭紀念醫院及其東興院區,綜合病房,苗栗縣,護理長,混合,1:8,1:10,1:12,部分協助,化療,45-50,主管判斷,3,5,123,52,18,4,普通,3,工時長但待遇可
2025-10-10,區域醫院,寶建醫療社團法人寶建醫院,兒童病房,屏東縣,N2,兒科,1:7,1:13,1:15,無,給藥/CVP/PCA,50-55,合理範圍給,3,13,82,34,12,4,機會多,3,夜班輪轉公平
2025-10-10,地區醫院,新中興醫院,綜合病房,新竹市,專科護理師,混合,1:6,1:12,1:13,無,所有侵入性,45-50,合理範圍給,5,1,94,39,14,2,普通,1,夜班暴力事件多
2025-10-10,區域醫院,埔基醫療財團法人埔里基督教醫院,一般病房,南投縣,護理長,混合,1:10,1:13,1:13,部分協助,換藥/PCA,50-55,主管判斷,6,13,125,53,19,4,機會多,3,可學到很多技術
2025-10-10,醫學中心,國立成功大學醫學院附設醫院,腸胃內科病房,台南市,N2,內科,1:6,1:11,1:14,全班協助,換藥/PCA,45-50,一律給,8,5,97,41,15,3,機會多,3,新人訓練紮實
2025-10-10,區域醫院,聯新國際醫院,12A 內科病房,桃園市,N1,內科,1:8,1:13,1:15,無,產後照護,45-50,合理範圍給,2,6,84,35,13,4,普通,3,可學到很多技術
2025-10-10,醫學中心,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,兒科病房,台北市,副護理長,兒科,1:10,1:10,1:16,無,給藥/換藥/抽痰,50-55,合理範圍給,7,4,124,52,19,3,機會多,3,同事關係好
2025-10-09 17:16,醫學中心,臺北榮民總醫院,12A 內科病房,台北市,護理長,內科,1:8,1:13,1:12,部分協助,所有侵入性,45-50,主管判斷,1,3,143,60,21,3,機會多,3,主管支持度高
2025-10-09 09:31,醫學中心,台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,心智科病房,新北市,護理長,精神,1:9,1:12,1:16,無,給藥,55-60,一律不給,8,1,127,53,19,2,難以升遷,1,常被臨時調班
2025-10-08 20:05,地區醫院,金安心醫院,精神科病房,高雄市,護理長,精神,1:6,1:12,1:16,全班協助,產後照護,55-60,一律不給,3,4,110,46,17,3,難以升遷,2,
2025-10-08 18:35,醫學中心,彰化基督教醫療財團法人彰化基督教兒童醫院,心臟內科病房,彰化縣,N3,內科,1:10,1:12,1:12,全班協助,給藥,40-45,合理範圍給,6,9,117,49,18,3,普通,2,人力過勞且無加班費
2025-10-08 16:42,醫學中心,佛教慈濟醫療財團法人花蓮慈濟醫院,腎臟內科病房,花蓮縣,N0,內科,1:8,1:12,1:16,無,化療,50-55,一律給,7,11,100,42,15,3,機會多,3,團隊互助強
2025-10-08 14:57,地區醫院,衛生福利部新營醫院,7A 內科病房,台南市,N3,內科,1:6,1:13,1:16,全班協助,產後照護,40-45,一律給,5,2,85,36,13,4,普通,3,專科氣氛 OK
2025-10-08 14:45,區域醫院,衛生福利部南投醫院及其中興院區,產後病房,南投縣,N4,婦產,1:8,1:12,1:14,部分協助,給藥/CVP/PCA,45-50,合理範圍給,3,13,121,51,18,4,機會多,3,人力穩定但行政會議多
2025-10-08 07:07,地區醫院,臺北榮民總醫院新竹分院,腎臟內科病房,新竹縣,N2,內科,1:9,1:12,1:12,全班協助,給藥,55-60,一律不給,1,9,77,32,12,2,難以升遷,1,沒人沒錢沒尊重
2025-10-08,區域醫院,天主教耕莘醫療財團法人耕莘醫院,兒科病房,新北市,N2,兒科,1:6,1:14,1:13,全班協助,給藥,55-60,一律不給,7,2,86,36,13,3,普通,2,
2025-10-08,診所,JJ 診所,緩和醫療病房,南投縣,N3,安寧,1:10,1:12,1:15,全班協助,給藥/換藥/抽痰,50-55,合理範圍給,1,13,88,37,13,4,機會多,3,資深領班受重視
2025-10-08,診所,II 診所,精神科病房,桃園市,N4,精神,1:8,1:10,1:13,全班協助,給藥,50-55,合理範圍給,6,8,95,40,14,3,機會多,3,案件量大但有規矩
2025-10-08,區域醫院,衛生福利部桃園醫院,心臟內科病房,桃園市,N1,內科,1:6,1:12,1:15,部分協助,給藥/CVP/PCA,45-50,主管判斷,5,7,90,38,14,3,機會多,3,薪資與制度都優
2025-10-08,醫學中心,國立成功大學醫學院附設醫院,6C 內科病房,台南市,N0,內科,1:7,1:11,1:13,部分協助,產後照護,40-45,合理範圍給,2,9,97,41,15,3,普通,3,
2025-10-08,區域醫院,衛生福利部豐原醫院,8B 外科病房,台中市,N1,外科,1:8,1:10,1:16,全班協助,給藥/CVP/PCA,45-50,主管判斷,4,7,85,36,13,4,機會多,3,氣氛輕鬆
2025-10-08,醫學中心,奇美醫療財團法人奇美醫院及其樹林院區,心臟內科病房,台南市,N1,內科,1:8,1:10,1:15,部分協助,給藥,45-50,合理範圍給,5,1,101,42,15,4,普通,3,可學到很多技術
2025-10-08,醫學中心,財團法人私立高雄醫學大學附設中和紀念醫院,6C 內科病房,高雄市,N1,內科,1:8,1:12,1:13,無,所有侵入性,55-60,一律不給,4,7,105,44,16,3,難以升遷,2,加班頻率可接受
2025-10-08,醫學中心,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,綜合病房,台北市,N1,混合,1:8,1:13,1:13,部分協助,給藥/換藥/抽痰,55-60,一律不給,8,7,98,41,15,3,難以升遷,2,
2025-10-08,區域醫院,童綜合醫療社團法人童綜合醫院及其沙鹿院區,12A 內科病房,台中市,N4,內科,1:9,1:13,1:16,部分協助,換藥/PCA,45-50,合理範圍給,7,12,116,49,17,4,普通,3,加班頻率可接受
2025-10-07 22:29,地區醫院,郵政醫院（委託中英醫療社團法人經營）,心臟外科病房,台北市,N2,外科,1:8,1:10,1:14,全班協助,所有侵入性,50-55,合理範圍給,6,1,69,29,10,3,普通,2,
2025-10-07 21:28,醫學中心,國立成功大學醫學院附設醫院,嬰兒室,台南市,副護理長,兒科,1:10,1:10,1:14,無,化療,45-50,合理範圍給,2,9,120,50,18,3,機會多,3,專科很強值得待
2025-10-07,區域醫院,光田醫療社團法人光田綜合醫院及其大甲院區,心智科病房,台中市,N2,精神,1:10,1:14,1:15,部分協助,給藥/換藥/抽痰,45-50,一律給,3,4,85,36,13,4,機會多,3,安寧團隊互相 support
2025-10-07,診所,MM 診所,12A 內科病房,高雄市,副護理長,內科,1:10,1:11,1:14,全班協助,產後照護,50-55,合理範圍給,2,3,90,38,14,3,難以升遷,2,
2025-10-07,區域醫院,屏基醫療財團法人屏東基督教醫院及其瑞光院區,心智科病房,屏東縣,N4,精神,1:9,1:13,1:15,全班協助,所有侵入性,40-45,合理範圍給,2,9,122,51,18,3,機會多,3,排班相對人性化
2025-10-06 22:31,醫學中心,佛教慈濟醫療財團法人台北慈濟醫院,產後病房,新北市,N2,婦產,1:6,1:12,1:12,部分協助,給藥/CVP/PCA,55-60,一律不給,5,12,97,41,15,3,難以升遷,1,leader 形同虛設
2025-10-06 13:16,醫學中心,國泰醫療財團法人汐止國泰綜合醫院,精神科病房,新北市,N2,精神,1:9,1:10,1:12,無,給藥/換藥/抽痰,45-50,主管判斷,3,13,101,42,15,4,機會多,3,訓練體系完整
2025-10-06,診所,KK 診所,骨科病房,新竹縣,N3,外科,1:9,1:11,1:15,部分協助,所有侵入性,50-55,主管判斷,7,1,78,33,12,4,機會多,3,案件量大但有規矩
2025-10-06,區域醫院,高雄市立聯合醫院,10B 內科病房,高雄市,N1,內科,1:7,1:14,1:12,無,產後照護,55-60,一律不給,7,7,93,39,14,3,普通,2,人力嚴重不足
2025-10-06,醫學中心,國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,10B 內科病房,新竹市,N3,內科,1:8,1:13,1:15,無,產後照護,45-50,一律給,5,9,120,50,18,3,普通,3,團隊互助強
2025-10-06,區域醫院,戴德森醫療財團法人嘉義基督教醫院,嬰兒室,嘉義市,N2,兒科,1:8,1:13,1:14,全班協助,給藥/管路,45-50,合理範圍給,3,3,91,38,14,3,機會多,3,
2025-10-06,區域醫院,童綜合醫療社團法人童綜合醫院及其沙鹿院區,安寧病房,台中市,N4,安寧,1:10,1:12,1:12,全班協助,給藥/管路,40-45,一律給,6,8,120,50,18,4,普通,3,安寧團隊互相 support
2025-10-06,地區醫院,茂盛醫院,腎臟內科病房,台中市,N2,內科,1:7,1:13,1:14,部分協助,化療,45-50,主管判斷,8,13,80,34,12,4,普通,3,可學到很多技術
2025-10-05 22:54,診所,GG 診所,心臟內科病房,南投縣,N2,內科,1:8,1:12,1:13,部分協助,管路/PCA,55-60,一律不給,3,13,73,31,11,3,普通,2,人力穩定但行政會議多
2025-10-05 14:04,地區醫院,衛生福利部嘉義醫院,產後病房,嘉義市,N2,婦產,1:10,1:10,1:16,全班協助,給藥/CVP/PCA,45-50,合理範圍給,6,4,80,34,12,4,普通,3,可學到很多技術
2025-10-05 13:50,醫學中心,佛教慈濟醫療財團法人台北慈濟醫院,安寧病房,新北市,N2,安寧,1:6,1:10,1:15,無,給藥/CVP/PCA,50-55,主管判斷,5,6,97,41,15,4,機會多,3,資深領班受重視
2025-10-05 10:43,區域醫院,台南市立醫院(委託秀傳醫療社團法人經營),7A 內科病房,台南市,N2,內科,1:8,1:13,1:16,部分協助,給藥/CVP/PCA,55-60,一律不給,8,9,90,38,14,3,難以升遷,2,加班沒給
2025-10-05,區域醫院,新北市立聯合醫院及其板橋院區,12A 內科病房,新北市,N4,內科,1:10,1:10,1:12,部分協助,所有侵入性,40-45,主管判斷,8,11,122,51,18,4,普通,3,安寧團隊互相 support
2025-10-05,區域醫院,衛生福利部南投醫院及其中興院區,精神科病房,南投縣,N3,精神,1:7,1:13,1:14,部分協助,給藥/換藥/抽痰,50-55,合理範圍給,7,4,101,42,15,3,機會多,3,主管支持度高
2025-10-05,區域醫院,國立臺灣大學醫學院附設醫院雲林分院及其虎尾院區,嬰兒室,雲林縣,N4,兒科,1:8,1:14,1:14,部分協助,給藥/換藥/抽痰,55-60,一律不給,1,10,108,45,16,2,難以升遷,1,工時超長
2025-10-05,區域醫院,國立臺灣大學醫學院附設醫院癌醫中心分院,心臟內科病房,台北市,護理長,內科,1:9,1:12,1:15,部分協助,所有侵入性,45-50,合理範圍給,1,11,114,48,17,3,普通,3,門診作息穩定
2025-10-05,區域醫院,奇美醫療財團法人柳營奇美醫院,心智科病房,台南市,N3,精神,1:8,1:12,1:14,無,給藥/管路,50-55,主管判斷,4,11,99,42,15,3,機會多,3,
2025-10-04 18:26,醫學中心,台灣基督長老教會馬偕醫療財團法人馬偕兒童醫院,精神科病房,台北市,N1,精神,1:9,1:12,1:15,無,給藥,50-55,合理範圍給,8,7,98,41,15,3,普通,2,人力嚴重不足
2025-10-04 15:14,區域醫院,衛生福利部南投醫院及其中興院區,一般病房,南投縣,N4,混合,1:10,1:13,1:16,無,化療,40-45,一律給,7,8,120,50,18,4,普通,3,案件多但學得快
2025-10-04 08:11,醫學中心,義大醫療財團法人義大醫院,一般病房,高雄市,專科護理師,混合,1:9,1:14,1:12,無,管路/PCA,45-50,一律給,4,4,126,53,19,3,普通,3,案件多但學得快
2025-10-04,區域醫院,衛生福利部臺南醫院,精神科病房,台南市,N1,精神,1:7,1:14,1:12,無,所有侵入性,50-55,主管判斷,8,3,93,39,14,3,機會多,3,可學到很多技術
2025-10-04,地區醫院,郭綜合醫院,12A 內科病房,台南市,N0,內科,1:8,1:11,1:13,無,給藥/管路,45-50,一律給,3,1,68,29,10,3,機會多,3,新人訓練紮實
2025-10-04,醫學中心,國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,5A 內科病房,新竹市,專科護理師,內科,1:10,1:11,1:12,部分協助,給藥,55-60,主管判斷,7,9,113,47,17,3,難以升遷,2,案件量大但有規矩
2025-10-03 13:12,醫學中心,長庚醫療財團法人台北長庚紀念醫院,骨科病房,台北市,N2,外科,1:8,1:11,1:14,部分協助,所有侵入性,45-50,主管判斷,1,6,113,47,17,3,機會多,3,工時長但待遇可
2025-10-03 10:05,區域醫院,臺北市立聯合醫院中興院區,9A 外科病房,台北市,N2,外科,1:6,1:12,1:13,無,換藥/PCA,40-45,主管判斷,5,9,83,35,12,4,普通,3,同事關係好
2025-10-03,地區醫院,洪外科醫院,10B 內科病房,台南市,N4,內科,1:6,1:12,1:13,部分協助,給藥/管路,45-50,合理範圍給,2,1,103,43,15,4,機會多,3,加班頻率可接受
2025-10-03,區域醫院,中國醫藥大學北港附設醫院,腸胃內科病房,雲林縣,副護理長,內科,1:6,1:11,1:13,無,化療,45-50,合理範圍給,4,9,106,45,16,4,機會多,3,主管管太細
2025-10-03,醫學中心,台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,綜合病房,新北市,N3,混合,1:6,1:13,1:15,無,給藥/CVP/PCA,55-60,一律不給,1,9,123,52,18,3,難以升遷,2,中部醫院 case 量適中
2025-10-03,醫學中心,臺北市立萬芳醫院-委託臺北醫學大學辦理,心智科病房,台北市,N2,精神,1:10,1:11,1:12,全班協助,管路/PCA,45-50,合理範圍給,6,10,112,47,17,4,機會多,3,案件多但學得快
2025-10-03,區域醫院,國立臺灣大學醫學院附設醫院癌醫中心分院,心臟外科病房,台北市,N1,外科,1:6,1:12,1:12,無,給藥/CVP/PCA,55-60,一律不給,2,8,78,33,12,2,難以升遷,1,主管常 stand-by 不夠
2025-10-03,醫學中心,台灣基督長老教會馬偕醫療財團法人馬偕兒童醫院,骨科病房,台北市,專科護理師,外科,1:7,1:12,1:14,無,換藥/PCA,45-50,一律給,4,6,123,52,18,3,機會多,3,
2025-10-03,醫學中心,國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,一般病房,新竹市,N2,混合,1:8,1:11,1:14,部分協助,管路/PCA,40-45,一律給,4,4,100,42,15,4,機會多,3,工時長但待遇可
2025-10-02 18:59,地區醫院,中美醫院,兒科病房,桃園市,專科護理師,兒科,1:7,1:13,1:15,無,管路/PCA,40-45,一律給,8,7,82,34,12,3,難以升遷,2,人力極端不足
2025-10-02 12:40,區域醫院,衛生福利部南投醫院及其中興院區,5A 內科病房,南投縣,N3,內科,1:8,1:10,1:16,全班協助,化療,45-50,主管判斷,4,11,107,45,16,3,普通,3,可學到很多技術
2025-10-01 16:05,醫學中心,中山醫學大學附設醫院,6C 內科病房,台中市,N2,內科,1:10,1:14,1:14,部分協助,給藥/管路,45-50,合理範圍給,1,13,107,45,16,3,普通,3,專科很強值得待
2025-10-01 12:08,地區醫院,臺北市立聯合醫院林森中醫昆明院區,一般病房,台北市,N1,混合,1:8,1:12,1:12,無,換藥/PCA,45-50,一律給,8,5,76,32,11,4,機會多,3,訓練體系完整
2025-10-01,醫學中心,中國醫藥大學兒童醫院,9A 外科病房,台中市,N4,外科,1:6,1:14,1:15,無,化療,50-55,合理範圍給,3,5,136,57,20,3,普通,3,訓練體系完整
2025-10-01,醫學中心,臺北市立萬芳醫院-委託臺北醫學大學辦理,7A 內科病房,台北市,N1,內科,1:6,1:11,1:14,全班協助,給藥,50-55,合理範圍給,6,7,97,41,15,3,普通,3,氣氛輕鬆
2025-10-01,醫學中心,臺中榮民總醫院,7A 內科病房,台中市,N2,內科,1:9,1:10,1:16,部分協助,給藥/換藥/抽痰,50-55,合理範圍給,5,6,99,42,15,4,機會多,3,專科很強值得待
2025-10-01,區域醫院,為恭醫療財團法人為恭紀念醫院及其東興院區,腸胃內科病房,苗栗縣,N2,內科,1:8,1:14,1:16,部分協助,化療,50-55,合理範圍給,2,10,96,40,14,3,難以升遷,2,可學到很多技術
2025-09-30 23:26,區域醫院,光田醫療社團法人光田綜合醫院及其大甲院區,婦產科病房,台中市,護理長,婦產,1:10,1:12,1:16,部分協助,給藥,40-45,合理範圍給,3,9,116,49,17,4,普通,3,工時長但待遇可
2025-09-30 23:13,地區醫院,仁德醫療社團法人陳仁德醫院,婦產科病房,嘉義市,N2,婦產,1:10,1:13,1:12,無,管路/PCA,40-45,主管判斷,7,13,69,29,10,3,難以升遷,2,人力嚴重不足
2025-09-30 20:06,診所,GG 診所,12A 內科病房,嘉義縣,專科護理師,內科,1:9,1:12,1:14,無,給藥/CVP/PCA,45-50,合理範圍給,3,9,82,34,12,3,難以升遷,2,加班沒給
2025-09-30 09:15,醫學中心,彰化基督教醫療財團法人彰化基督教兒童醫院,精神科病房,彰化縣,N2,精神,1:8,1:11,1:13,全班協助,化療,55-60,一律不給,7,9,110,46,17,2,難以升遷,1,主管偏心嚴重
2025-09-30,區域醫院,澄清綜合醫院中港分院,心臟外科病房,台中市,N0,外科,1:6,1:10,1:14,無,給藥/換藥/抽痰,45-50,一律給,5,1,87,37,13,3,機會多,3,專科氣氛 OK
2025-09-30,區域醫院,義大醫療財團法人義大癌治療醫院,7A 內科病房,高雄市,專科護理師,內科,1:10,1:10,1:16,全班協助,給藥/管路,45-50,合理範圍給,7,6,100,42,15,4,機會多,3,夜班輪轉公平
2025-09-30,區域醫院,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,精神科病房,高雄市,N3,精神,1:10,1:12,1:16,全班協助,給藥/管路,45-50,主管判斷,2,13,94,39,14,4,機會多,3,加班頻率可接受
2025-09-30,診所,JJ 診所,心智科病房,彰化縣,N1,精神,1:6,1:11,1:16,全班協助,給藥/CVP/PCA,40-45,一律給,2,6,63,26,9,3,普通,3,案件多但學得快
2025-09-30,醫學中心,新光醫療財團法人新光吳火獅紀念醫院,心臟內科病房,台北市,N3,內科,1:8,1:10,1:13,全班協助,換藥/PCA,50-55,一律給,4,13,114,48,17,3,普通,2,工時長到爆
2025-09-29 22:47,區域醫院,東元醫療社團法人東元綜合醫院,兒童病房,新竹縣,N3,兒科,1:10,1:12,1:14,全班協助,所有侵入性,45-50,合理範圍給,5,12,94,39,14,4,機會多,3,門診作息穩定
2025-09-29 21:27,區域醫院,衛生福利部苗栗醫院,產後病房,苗栗縣,專科護理師,婦產,1:6,1:13,1:13,部分協助,給藥/CVP/PCA,40-45,一律給,6,9,109,46,16,4,普通,3,兒科氣氛溫暖
2025-09-29 17:36,區域醫院,屏東榮民總醫院,6C 內科病房,屏東縣,護理長,內科,1:7,1:12,1:13,部分協助,給藥/換藥/抽痰,40-45,主管判斷,7,2,127,53,19,4,機會多,3,可學到很多技術
2025-09-29 09:04,醫學中心,國立臺灣大學醫學院附設醫院兒童醫院,5A 內科病房,台北市,N2,內科,1:9,1:12,1:13,無,化療,45-50,合理範圍給,2,5,99,42,15,4,普通,3,專科很強值得待
2025-09-29 08:20,區域醫院,屏基醫療財團法人屏東基督教醫院及其瑞光院區,心智科病房,屏東縣,N2,精神,1:6,1:10,1:14,部分協助,產後照護,45-50,主管判斷,4,10,97,41,15,3,難以升遷,2,leader 形同虛設
2025-09-29 07:52,醫學中心,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,神經外科病房,台北市,N1,外科,1:9,1:12,1:14,全班協助,產後照護,40-45,一律給,2,9,95,40,14,4,機會多,3,可學到很多技術
2025-09-29,區域醫院,高雄市立聯合醫院,神經外科病房,高雄市,N1,外科,1:8,1:13,1:14,部分協助,換藥/PCA,45-50,一律給,6,8,77,32,12,3,普通,3,可學到很多技術
2025-09-29,區域醫院,長庚醫療財團法人基隆長庚紀念醫院及其情人湖院區,8B 外科病房,基隆市,N3,外科,1:9,1:10,1:15,部分協助,換藥/PCA,45-50,合理範圍給,4,1,96,40,14,3,機會多,3,工時長但待遇可
2025-09-29,區域醫院,臺中榮民總醫院嘉義分院,精神科病房,嘉義市,N2,精神,1:6,1:13,1:14,無,管路/PCA,50-55,一律給,4,2,88,37,13,3,機會多,3,主管管太細
2025-09-28 19:12,醫學中心,國立台灣大學醫學院附設醫院,8B 外科病房,台北市,N2,外科,1:7,1:13,1:14,部分協助,所有侵入性,40-45,主管判斷,8,13,103,43,15,3,機會多,3,人力穩定但行政會議多
